filename,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec)
xa.s12.00.mhz.1974-10-02HR00_evid00572,1974-10-02T03:29:07.137925,84362.8679245283
xa.s12.00.mhz.1974-10-02HR00_evid00572,1974-10-02T05:00:54.156792,84362.8679245283
xa.s12.00.mhz.1974-10-02HR00_evid00572,1974-10-02T06:30:12.194528,84362.8679245283
xa.s12.00.mhz.1974-10-02HR00_evid00572,1974-10-02T23:26:03.137925,84362.8679245283
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T00:23:14.636094,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T00:38:33.730434,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T00:53:39.994585,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T01:13:34.409679,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T02:11:51.013453,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T04:17:49.353075,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T04:24:02.636094,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T04:29:57.504019,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T08:07:16.145528,56635.32075471698
xa.s12.00.mhz.1975-04-21HR00_evid00638,1975-04-21T15:43:55.541755,56635.32075471698
xa.s12.00.mhz.1975-05-16HR00_evid00651,1975-05-16T00:10:07.922113,78894.7924528302
xa.s12.00.mhz.1975-05-16HR00_evid00651,1975-05-16T00:41:05.431547,78894.7924528302
xa.s12.00.mhz.1975-05-16HR00_evid00651,1975-05-16T07:11:51.167396,78894.7924528302
xa.s12.00.mhz.1975-05-16HR00_evid00651,1975-05-16T07:21:49.054189,78894.7924528302
xa.s12.00.mhz.1975-05-16HR00_evid00651,1975-05-16T08:19:06.035321,78894.7924528302
xa.s12.00.mhz.1975-05-16HR00_evid00651,1975-05-16T08:55:47.695698,78894.7924528302
xa.s12.00.mhz.1975-05-16HR00_evid00651,1975-05-16T15:51:21.582491,78894.7924528302
xa.s12.00.mhz.1975-05-16HR00_evid00651,1975-05-16T21:54:55.016453,78894.7924528302
xa.s12.00.mhz.1975-05-20HR00_evid00652,1975-05-20T00:28:07.648340,57615.698113207545
xa.s12.00.mhz.1975-05-20HR00_evid00652,1975-05-20T07:00:15.950226,57615.698113207545
xa.s12.00.mhz.1975-05-20HR00_evid00652,1975-05-20T08:00:38.289849,57615.698113207545
xa.s12.00.mhz.1975-05-20HR00_evid00652,1975-05-20T12:58:48.403057,57615.698113207545
xa.s12.00.mhz.1975-05-20HR00_evid00652,1975-05-20T15:55:43.950226,57615.698113207545
xa.s12.00.mhz.1975-05-20HR00_evid00652,1975-05-20T16:00:16.252113,57615.698113207545
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T00:10:00.186057,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T00:17:41.167189,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T01:13:28.638887,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T01:19:11.280396,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T01:47:39.204925,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T02:47:45.393604,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T03:00:34.601151,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T03:23:36.035113,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T05:51:25.620019,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T06:00:50.148321,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T06:26:51.204925,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T07:03:34.827566,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T07:23:11.733226,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T08:00:27.506811,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T08:18:43.204925,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T09:25:24.412472,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T09:40:46.978509,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T10:48:35.506811,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T10:53:43.884170,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T11:04:54.827566,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T11:14:05.167189,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T11:30:33.695491,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T11:42:51.204925,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T12:16:25.544547,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T12:21:27.884170,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T12:36:09.544547,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T12:53:53.242660,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T13:22:03.808698,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T13:49:23.959642,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T14:17:26.827566,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T14:27:06.299264,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T15:02:38.223792,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T15:30:49.091717,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T16:46:17.091717,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T17:21:07.506811,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T17:29:49.318132,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T17:49:26.072849,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T18:34:39.884170,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T19:38:00.638887,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T19:48:07.129453,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T21:20:33.091717,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T21:56:54.676623,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T22:19:42.374736,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T22:33:27.280396,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T22:51:43.280396,84539.16981132075
xa.s12.00.mhz.1975-06-15HR00_evid00660,1975-06-15T23:28:59.506811,84539.16981132075
xa.s12.00.mhz.1975-06-17HR00_evid00662,1975-06-17T00:10:44.651472,63754.8679245283
xa.s12.00.mhz.1975-06-17HR00_evid00662,1975-06-17T01:01:18.462792,63754.8679245283
xa.s12.00.mhz.1975-06-17HR00_evid00662,1975-06-17T03:06:25.632604,63754.8679245283
xa.s12.00.mhz.1975-06-17HR00_evid00662,1975-06-17T03:34:27.896755,63754.8679245283
xa.s12.00.mhz.1975-06-17HR00_evid00662,1975-06-17T17:42:35.443925,63754.8679245283
xa.s12.00.mhz.1977-04-11HR00_evid00915,1977-04-11T08:22:03.041925,47881.811320754714
xa.s12.00.mhz.1977-04-11HR00_evid00915,1977-04-11T10:00:00.023057,47881.811320754714
xa.s12.00.mhz.1977-04-11HR00_evid00915,1977-04-11T13:18:01.985321,47881.811320754714
xa.s12.00.mhz.1977-04-24HR00_evid00923,1977-04-24T11:29:43.980170,72253.43396226416
xa.s12.00.mhz.1977-04-24HR00_evid00923,1977-04-24T20:04:13.866962,72253.43396226416
xa.s12.00.mhz.1977-04-26HR00_evid00924,1977-04-26T05:09:41.271189,80694.49056603774
xa.s12.00.mhz.1977-04-26HR00_evid00924,1977-04-26T10:15:37.346660,80694.49056603774
xa.s12.00.mhz.1977-04-26HR00_evid00924,1977-04-26T12:29:05.799491,80694.49056603774
xa.s12.00.mhz.1977-04-26HR00_evid00924,1977-04-26T22:24:54.931566,80694.49056603774
xa.s12.00.mhz.1977-09-13HR00_evid01012,1977-09-13T03:06:42.117377,81205.1320754717
xa.s12.00.mhz.1977-09-13HR00_evid01012,1977-09-13T06:06:13.438132,81205.1320754717
xa.s12.00.mhz.1977-09-13HR00_evid01012,1977-09-13T08:24:19.173981,81205.1320754717
xa.s12.00.mhz.1977-09-13HR00_evid01012,1977-09-13T11:26:26.570208,81205.1320754717
xa.s12.00.mhz.1977-09-13HR00_evid01012,1977-09-13T17:01:56.834358,81205.1320754717
xa.s12.00.mhz.1977-09-13HR00_evid01012,1977-09-13T20:34:22.343792,81205.1320754717
xa.s12.00.mhz.1977-09-13HR00_evid01012,1977-09-13T22:33:25.589075,81205.1320754717
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T01:09:42.785248,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T02:35:50.332417,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T03:12:49.653172,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T10:47:29.502229,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T13:26:41.049399,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T13:48:43.615436,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T14:03:45.502229,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T14:24:05.124870,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T14:48:18.558833,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T15:12:41.955059,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T16:16:53.728644,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T16:58:56.747512,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T17:08:49.351285,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T17:57:30.558833,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T18:38:56.747512,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T21:38:44.822983,75643.77358490566
xa.s15.00.mhz.1973-04-04HR00_evid00098,1973-04-04T22:00:26.709776,75643.77358490566
xa.s15.00.mhz.1973-08-10HR00_evid00126,1973-08-10T12:45:22.166377,68724.22641509434
xa.s15.00.mhz.1973-08-10HR00_evid00126,1973-08-10T14:08:43.524868,68724.22641509434
xa.s15.00.mhz.1973-08-10HR00_evid00126,1973-08-10T15:59:39.826755,68724.22641509434
xa.s15.00.mhz.1973-08-10HR00_evid00126,1973-08-10T18:01:17.336189,68724.22641509434
xa.s15.00.mhz.1973-08-10HR00_evid00126,1973-08-10T19:05:24.732415,68724.22641509434
xa.s15.00.mhz.1974-11-17HR00_evid00162,1974-11-17T00:09:59.966057,58006.64150943396
xa.s15.00.mhz.1974-11-17HR00_evid00162,1974-11-17T16:06:46.758509,58006.64150943396
xa.s15.00.mhz.1974-12-15HR00_evid00169,1974-12-15T04:35:01.893849,16501.735849056604
xa.s15.00.mhz.1974-12-15HR00_evid00170,1974-12-15T04:35:01.893849,16501.735849056604
xa.s15.00.mhz.1975-04-12HR00_evid00190,1975-04-12T01:35:29.876491,65785.05660377358
xa.s15.00.mhz.1975-04-12HR00_evid00190,1975-04-12T04:00:11.385925,65785.05660377358
xa.s15.00.mhz.1975-04-12HR00_evid00190,1975-04-12T18:16:25.574604,65785.05660377358
xa.s15.00.mhz.1974-02-06HR00_evid00497,1974-02-06T09:59:28.718943,73150.3396226415
xa.s15.00.mhz.1974-02-06HR00_evid00497,1974-02-06T18:04:35.888755,73150.3396226415
xa.s15.00.mhz.1974-02-06HR00_evid00497,1974-02-06T18:17:04.115170,73150.3396226415
xa.s15.00.mhz.1974-02-06HR00_evid00497,1974-02-06T20:19:10.907623,73150.3396226415
xa.s15.00.mhz.1974-06-30HR00_evid00542,1974-06-30T18:52:57.136774,67976.60377358491
xa.s15.00.mhz.1974-08-04HR00_evid00557,1974-08-04T00:10:00.282057,599.8490566037735
xa.s15.00.mhz.1975-05-20HR00_evid00653,1975-05-20T00:10:00.342057,10136.905660377359
xa.s15.00.mhz.1975-05-20HR00_evid00653,1975-05-20T02:33:08.115642,10136.905660377359
xa.s15.00.mhz.1975-05-20HR00_evid00653,1975-05-20T02:48:57.398660,10136.905660377359
xa.s16.00.mhz.1972-09-10HR00_evid00075,1972-09-10T00:33:27.016509,73177.96226415095
xa.s16.00.mhz.1972-09-10HR00_evid00075,1972-09-10T17:48:09.280660,73177.96226415095
xa.s16.00.mhz.1972-09-10HR00_evid00075,1972-09-10T20:19:38.337264,73177.96226415095
xa.s16.00.mhz.1972-11-14HR00_evid00081,1972-11-14T17:39:53.252604,63593.056603773584
xa.s16.00.mhz.1973-07-31HR00_evid00123,1973-07-31T00:10:00.377057,73200.15094339622
xa.s16.00.mhz.1973-07-31HR00_evid00123,1973-07-31T06:59:02.414792,73200.15094339622
xa.s16.00.mhz.1973-07-31HR00_evid00123,1973-07-31T07:33:47.244981,73200.15094339622
xa.s16.00.mhz.1973-07-31HR00_evid00123,1973-07-31T09:56:42.037434,73200.15094339622
xa.s16.00.mhz.1973-07-31HR00_evid00123,1973-07-31T11:39:25.358189,73200.15094339622
xa.s16.00.mhz.1973-07-31HR00_evid00123,1973-07-31T12:21:19.169509,73200.15094339622
xa.s16.00.mhz.1973-07-31HR00_evid00123,1973-07-31T12:39:49.358189,73200.15094339622
xa.s16.00.mhz.1973-07-31HR00_evid00123,1973-07-31T20:20:00.678943,73200.15094339622
xa.s16.00.mhz.1974-05-19HR00_evid00146,1974-05-19T00:25:16.980358,69453.58490566038
xa.s16.00.mhz.1974-05-19HR00_evid00146,1974-05-19T01:15:30.716208,69453.58490566038
xa.s16.00.mhz.1974-05-19HR00_evid00146,1974-05-19T10:04:58.867151,69453.58490566038
xa.s16.00.mhz.1974-05-19HR00_evid00146,1974-05-19T10:16:29.131302,69453.58490566038
xa.s16.00.mhz.1974-05-19HR00_evid00146,1974-05-19T19:17:34.187906,69453.58490566038
xa.s16.00.mhz.1974-11-11HR00_evid00160,1974-11-11T04:49:26.978566,57904.6037735849
xa.s16.00.mhz.1974-11-11HR00_evid00160,1974-11-11T05:38:20.261585,57904.6037735849
xa.s16.00.mhz.1974-11-11HR00_evid00160,1974-11-11T06:48:29.921962,57904.6037735849
xa.s16.00.mhz.1974-11-11HR00_evid00160,1974-11-11T07:47:26.978566,57904.6037735849
xa.s16.00.mhz.1974-11-11HR00_evid00160,1974-11-11T08:59:09.620075,57904.6037735849
xa.s16.00.mhz.1974-11-11HR00_evid00160,1974-11-11T10:06:21.167245,57904.6037735849
xa.s16.00.mhz.1974-11-11HR00_evid00160,1974-11-11T16:05:05.091774,57904.6037735849
xa.s16.00.mhz.1974-12-25HR00_evid00174,1974-12-25T14:36:13.935962,55055.24528301887
xa.s16.00.mhz.1974-12-25HR00_evid00174,1974-12-25T15:17:35.747283,55055.24528301887
xa.s16.00.mhz.1975-02-19HR00_evid00180,1975-02-19T02:37:27.197509,50652.22641509434
xa.s16.00.mhz.1975-02-19HR00_evid00180,1975-02-19T14:04:12.782415,50652.22641509434
xa.s16.00.mhz.1975-03-26HR00_evid00186,1975-03-26T20:09:03.235840,72325.28301886792
xa.s16.00.mhz.1977-04-17HR00_evid00249,1977-04-17T00:13:16.629415,54888.90566037736
xa.s16.00.mhz.1977-04-17HR00_evid00249,1977-04-17T10:32:28.629415,54888.90566037736
xa.s16.00.mhz.1977-04-17HR00_evid00249,1977-04-17T15:14:49.308660,54888.90566037736
xa.s16.00.mhz.1977-06-02HR00_evid00255,1977-06-02T00:36:41.824377,63253.88679245283
xa.s16.00.mhz.1977-06-02HR00_evid00255,1977-06-02T14:28:25.975321,63253.88679245283
xa.s16.00.mhz.1977-06-02HR00_evid00255,1977-06-02T17:34:14.050792,63253.88679245283
xa.s16.00.mhz.1973-08-25HR00_evid00443,1973-08-25T00:10:00.445057,73178.56603773584
xa.s16.00.mhz.1973-08-25HR00_evid00443,1973-08-25T04:52:57.652604,73178.56603773584
xa.s16.00.mhz.1973-08-25HR00_evid00443,1973-08-25T08:15:00.671472,73178.56603773584
xa.s16.00.mhz.1973-08-25HR00_evid00443,1973-08-25T08:24:41.048830,73178.56603773584
xa.s16.00.mhz.1973-08-25HR00_evid00443,1973-08-25T10:32:21.275245,73178.56603773584
xa.s16.00.mhz.1973-08-25HR00_evid00443,1973-08-25T13:36:54.331849,73178.56603773584
xa.s16.00.mhz.1973-08-25HR00_evid00443,1973-08-25T20:19:39.162038,73178.56603773584
xa.s16.00.mhz.1973-12-18HR00_evid00487,1973-12-18T00:13:08.302472,54792.45283018868
xa.s16.00.mhz.1973-12-18HR00_evid00487,1973-12-18T02:03:26.566623,54792.45283018868
xa.s16.00.mhz.1973-12-18HR00_evid00487,1973-12-18T15:13:12.679830,54792.45283018868
xa.s16.00.mhz.1974-11-14HR00_evid00587,1974-11-14T14:23:22.567094,51802.41509433962
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T00:46:11.080094,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T03:10:45.948019,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T03:14:44.136698,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T03:40:55.910283,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T04:06:08.514057,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T04:23:16.136698,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T05:49:14.627264,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T07:27:02.853679,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T09:33:15.532925,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T10:00:54.400849,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T10:12:38.551792,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T10:26:36.740472,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T12:01:57.495189,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T12:26:50.174434,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T15:27:15.683868,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T19:02:08.815943,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T20:13:29.268774,73564.07547169812
xa.s12.00.mhz.1970-01-19HR00_evid00002,1970-01-19T20:26:04.740472,73564.07547169812
xa.s12.00.mhz.1970-03-25HR00_evid00003,1970-03-25T05:00:22.477736,76648.15094339622
xa.s12.00.mhz.1970-03-25HR00_evid00003,1970-03-25T21:17:28.590943,76648.15094339622
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T00:57:50.149906,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T02:40:28.187642,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T05:14:20.791415,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T06:38:23.357453,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T11:28:50.225377,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T11:43:07.432925,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T12:28:02.980094,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T12:50:19.734811,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T21:44:10.678208,82801.96226415095
xa.s12.00.mhz.1970-03-26HR00_evid00004,1970-03-26T23:00:02.527264,82801.96226415095
xa.s12.00.mhz.1970-04-25HR00_evid00006,1970-04-25T09:34:58.762038,59815.54716981132
xa.s12.00.mhz.1970-04-25HR00_evid00006,1970-04-25T16:36:55.743170,59815.54716981132
xa.s12.00.mhz.1970-04-26HR00_evid00007,1970-04-26T00:11:29.263774,68254.03773584905
xa.s12.00.mhz.1970-04-26HR00_evid00007,1970-04-26T12:47:03.603396,68254.03773584905
xa.s12.00.mhz.1970-04-26HR00_evid00007,1970-04-26T13:48:17.867547,68254.03773584905
xa.s12.00.mhz.1970-04-26HR00_evid00007,1970-04-26T18:40:53.490189,68254.03773584905
xa.s12.00.mhz.1970-04-26HR00_evid00007,1970-04-26T18:57:34.697736,68254.03773584905
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T03:38:02.019434,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T10:50:36.283585,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T11:09:33.793019,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T11:42:08.208113,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T11:55:37.868491,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T12:14:18.170377,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T12:28:33.113774,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T12:51:32.736415,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T12:56:24.510000,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T13:23:35.453396,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T14:12:07.604340,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T16:06:28.132642,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T17:23:45.415660,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T19:06:47.000566,79868.83018867925
xa.s12.00.mhz.1970-06-15HR00_evid00008,1970-06-15T22:11:09.340189,79868.83018867925
xa.s12.00.mhz.1970-06-26HR00_evid00009,1970-06-26T20:07:28.870717,72448.75471698113
xa.s12.00.mhz.1970-07-20HR00_evid00010,1970-07-20T00:10:38.826623,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00010,1970-07-20T03:25:22.449264,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00010,1970-07-20T04:46:02.449264,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00010,1970-07-20T11:46:24.487000,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00010,1970-07-20T14:22:17.543604,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00010,1970-07-20T18:47:12.185113,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00010,1970-07-20T21:37:09.770019,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00011,1970-07-20T00:10:38.826623,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00011,1970-07-20T03:25:22.449264,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00011,1970-07-20T04:46:02.449264,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00011,1970-07-20T11:46:24.487000,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00011,1970-07-20T14:22:17.543604,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00011,1970-07-20T18:47:12.185113,77829.28301886792
xa.s12.00.mhz.1970-07-20HR00_evid00011,1970-07-20T21:37:09.770019,77829.28301886792
xa.s12.00.mhz.1970-09-26HR00_evid00013,1970-09-26T00:11:38.111264,72010.11320754717
xa.s12.00.mhz.1970-09-26HR00_evid00013,1970-09-26T06:54:08.299943,72010.11320754717
xa.s12.00.mhz.1970-09-26HR00_evid00013,1970-09-26T17:56:27.016925,72010.11320754717
xa.s12.00.mhz.1970-09-26HR00_evid00013,1970-09-26T20:00:10.262208,72010.11320754717
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T00:13:47.070038,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T04:42:43.975698,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T06:05:03.749283,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T08:02:47.296453,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T09:33:37.258717,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T10:38:18.466264,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T13:46:35.371925,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T14:54:16.956830,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T17:10:13.485132,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T17:17:02.541736,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T17:43:58.692679,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T20:01:50.390792,79677.88679245283
xa.s12.00.mhz.1970-10-24HR00_evid00014,1970-10-24T22:07:58.390792,79677.88679245283
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T02:49:59.643396,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T03:15:56.171698,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T04:19:20.549057,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T04:41:17.530189,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T14:59:00.624528,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T18:00:28.171698,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T18:29:05.152830,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T18:55:06.360377,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T19:29:05.605660,84704.15094339622
xa.s12.00.mhz.1970-11-12HR00_evid00015,1970-11-12T19:53:31.266038,84704.15094339622
